fdc_id,gtin_upc,title,branded_food_category,source,_corpus
FNDDS-75315249,,"Cowpeas with snap beans, cooked, NS as to fat added in cooking",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315250,,"Cowpeas with snap beans, cooked, fat not added in cooking",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315251,,"Cowpeas with snap beans, cooked, fat added in cooking",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315300,,"Peas and potatoes, cooked, fat not added in cooking",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315305,,"Peas and potatoes, cooked, NS as to fat added in cooking",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315310,,"Peas and potatoes, cooked, fat added in cooking, NS as to type of fat",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315311,,"Peas and potatoes, cooked, made with oil",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315312,,"Peas and potatoes, cooked, made with butter",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315313,,"Peas and potatoes, cooked, made with margarine",Other starchy vegetables,fndds,nutrition_db
FNDDS-75315999,,"Squash, summer, yellow or green, and onions, cooked, NS as to fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316000,,"Squash, summer, yellow or green, and onions, cooked, fat not added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316020,,"Squash, summer, yellow or green, and onions, cooked, fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316022,,"Squash, summer, yellow or green, and onions, cooked, made with oil",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316023,,"Squash, summer, yellow or green, and onions, cooked, made with butter",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316024,,"Squash, summer, yellow or green, and onions, cooked, made with margarine",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316030,,"Squash, summer, yellow or green, with tomato sauce, cooked, fat not added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316031,,"Squash, summer, yellow or green, with tomato sauce, cooked, fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316032,,"Squash, summer, yellow or green, with tomato sauce, cooked, NS as to fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75316050,,Ratatouille,Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75317000,,"Vegetables, stew type, cooked, NS as to fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75317010,,"Vegetables, stew type, cooked, fat added in cooking, NS as to type of fat",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75317011,,"Vegetables, stew type, cooked, made with oil",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75317012,,"Vegetables, stew type, cooked, made with butter",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75317013,,"Vegetables, stew type, cooked, made with margarine",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75317020,,"Vegetables, stew type, cooked, fat not added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330100,,"Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, NS as to fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330110,,"Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, fat not added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330120,,"Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, fat added in cooking, NS as to type of fat",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330121,,"Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, made with oil",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330122,,"Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, made with butter",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330123,,"Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, made with margarine",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330130,,"Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, no sauce, NS as to fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330140,,"Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, no sauce,  fat not added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330150,,"Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, no sauce, fat added in cooking, NS as to type of fat",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330151,,"Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, no sauce, made with oil",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330152,,"Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, no sauce, made with butter",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75330153,,"Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, no sauce, made with margarine",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340000,,"Vegetable combinations, Asian style, broccoli, green pepper, water chestnut, etc., cooked, NS as to fat added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340010,,"Vegetable combinations, Asian style, broccoli, green pepper, water chestnut, etc., cooked, fat not added in cooking",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340020,,"Vegetable combinations, Asian style, broccoli, green pepper, water chestnut, etc., cooked, fat added in cooking, NS as to type of fat",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340021,,"Vegetable combinations, Asian style, broccoli, green pepper, water chestnut, etc., cooked, made with oil",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340022,,"Vegetable combinations, Asian style, broccoli, green pepper, water chestnut, etc., cooked, made with butter",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340023,,"Vegetable combinations, Asian style, broccoli, green pepper, water chestnut, etc., cooked, made with margarine",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340160,,"Vegetable and pasta combinations with cream or cheese sauce, broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc., cooked",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75340200,,"Jai, Monk's Food",Other vegetables and combinations,fndds,nutrition_db
FNDDS-75340300,,Pinacbet,Other vegetables and combinations,fndds,nutrition_db
FNDDS-75365000,,"Vegetable mixture, dried",Not included in a food category,fndds,nutrition_db
FNDDS-75400500,,"Artichokes, stuffed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75401010,,"Asparagus, NS as to form, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75401011,,"Asparagus, from fresh, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75401012,,"Asparagus, from frozen, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75401013,,"Asparagus, from canned, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402010,,"Beans, lima, immature, NS as to form, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402011,,"Beans, lima, immature, from fresh, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402012,,"Beans, lima, immature, from frozen, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402013,,"Beans, lima, immature, from canned, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402020,,"Beans, lima, immature, cooked, NS as to form, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402021,,"Beans, lima, immature, cooked, from fresh, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402022,,"Beans, lima, immature, cooked, from frozen, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75402023,,"Beans, lima, immature, cooked, from canned, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403010,,"Beans, string, green, NS as to form, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403011,,"Beans, string, green, from fresh, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403012,,"Beans, string, green, from frozen, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403013,,"Beans, string, green, from canned, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403020,,"Beans, string, green, cooked, NS as to form, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403021,,"Beans, string, green, cooked, from fresh, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403022,,"Beans, string, green, cooked, from frozen, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403023,,"Beans, string, green, cooked, from canned, with mushroom sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75403200,,"Beans, string, green, cooked, Szechuan-style",Stir-fry and soy-based sauce mixtures,fndds,nutrition_db
FNDDS-75404010,,"Beans, string, yellow, NS as to form, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75404011,,"Beans, string, yellow, from fresh, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75404012,,"Beans, string, yellow, from frozen, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75404013,,"Beans, string, yellow, from canned, creamed or with cheese sauce",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75405010,,Beets with Harvard sauce,Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75406010,,"Brussels sprouts, NS as to form, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75406011,,"Brussels sprouts, from fresh, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75406012,,"Brussels sprouts, from frozen, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75407010,,"Cabbage, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75409010,,"Cauliflower, NS as to form, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75409011,,"Cauliflower, from fresh, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75409012,,"Cauliflower, from frozen, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75409013,,"Cauliflower, from canned, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75409020,,"Cauliflower, batter-dipped, fried",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75410010,,"Celery, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75410500,,"Chiles rellenos, cheese-filled",Other Mexican mixed dishes,fndds,nutrition_db
FNDDS-75410530,,"Chiles rellenos, filled with meat and cheese",Other Mexican mixed dishes,fndds,nutrition_db
FNDDS-75410550,,"Jalapeno pepper, stuffed with cheese, breaded or battered, fried",Turnovers and other grain-based items,fndds,nutrition_db
FNDDS-75411010,,"Corn, scalloped or pudding",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75411020,,Corn fritter,Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75411030,,"Corn, cooked, NS as to form, with cream sauce, made with milk",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75411031,,"Corn, cooked, from fresh, with cream sauce, made with milk",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75411032,,"Corn, cooked, from frozen, with cream sauce, made with milk",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75411033,,"Corn, cooked, from canned, with cream sauce, made with milk",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75412010,,"Eggplant, batter-dipped, fried",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75412030,,Eggplant dip,"Dips, gravies, other sauces",fndds,nutrition_db
FNDDS-75412060,,"Eggplant parmesan casserole, regular",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75412070,,Eggplant with cheese and tomato sauce,Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75413010,,"Kohlrabi, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414010,,"Mushrooms, NS as to form, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414011,,"Mushrooms, from fresh, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414012,,"Mushrooms, from frozen, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414013,,"Mushrooms, from canned, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414020,,"Mushrooms, stuffed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414030,,"Mushrooms, batter-dipped, fried",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75414500,,"Okra, batter-dipped, fried",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75415010,,"Onions, NS as to form, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75415011,,"Onions, from fresh, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75415020,,"Onion rings, NS as to form, batter-dipped, baked or fried",Onions,fndds,nutrition_db
FNDDS-75415021,,"Onion rings, from fresh, batter-dipped, baked or fried",Onions,fndds,nutrition_db
FNDDS-75415022,,"Onion rings, from frozen, batter-dipped, baked or fried",Onions,fndds,nutrition_db
FNDDS-75416010,,"Parsnips, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75416500,,Pea salad,Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75416600,,Pea salad with cheese,Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75417010,,"Peas, NS as to form, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75417011,,"Peas, from fresh, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75417012,,"Peas, from frozen, creamed",Vegetable mixed dishes,fndds,nutrition_db
FNDDS-75417013,,"Peas, from canned, creamed",Vegetable mixed dishes,fndds,nutrition_db
